Scrape Date (YYYY-MM-DD hh:mm);City;Provider;Location Name;Name of Apartment;Additional info Apartment name;Room Category;Address;Size;Rent (in Ä/All-In);Booking/Rate Type;Other info;Data Comment
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright charmingly furnished Jugendstil appartment with balcony;;3 Rooms;Eisenbl‰tterstraﬂe, 13156, Berlin;65;1725;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet apartment located in Neu-Westend;;1 Room;Nuﬂbaumallee, 14050, Berlin;52;1093;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful apartment in a prime location;;1 Room;Kopenhagener Straﬂe, 10437, Berlin;55;1590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic loft in Neukˆlln, Berlin;;1 Room;Donaustraﬂe, 12043, Berlin;35;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Chic, charming apartment in the fairy-tale district of Kˆpenick.;;4 Rooms;Sterntalerstraﬂe, 12555, Berlin;105;2490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant, beautifull and quiet apartment in the city center, Kurf¸rstendamm;;2 Rooms;Ringbahnstraﬂe, 10711, Berlin;64;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fashionable flat in historic building in Friedrichshain;;1 Room;Frankfurter Allee, 10247, Berlin;42;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Kreuzberg old building flat;;2 Rooms;Zossener Straﬂe, 10961, Berlin;57;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing, quiet flat in Friedrichshain;;2 Rooms;Scharnweberstraﬂe, 10247, Berlin;45;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome , newly renovated home in Wilmersdorf- Olivaer Square;;1 Room;Bregenzer Straﬂe, 10707, Berlin;36;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful and perfect suite in Schˆneberg (Berlin);;2 Rooms;Luitpoldstraﬂe, 10781, Berlin;67;2190;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet and new apartment (Wedding);;2 Rooms;Cambridger Straﬂe, 13349, Berlin;60;1680;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy studio in Mitte;;2 Rooms;Kˆpenicker Straﬂe, 10179, Berlin;41;1495;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern and cosy flat in a quiet location with good transport links;;1 Room;Simpsonweg, 12305, Berlin;40;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;TEMPORARY RENTAL - Fully furnished apartment in Kˆpenick (until 31.12.25 or longer);;2 Rooms;Gr¸nauer Straﬂe, 12557, Berlin;61;990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Chic, fashionable temporary apartment in Prenzlauer Berg;;2 Rooms;Greifenhagener Straﬂe, 10437, Berlin;52;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;NEW BATHROOM & KITCHEN - Gorgeous home in Prenzlauer Berg;;3 Rooms;Saarbr¸cker Straﬂe, 10405, Berlin;94;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful flat in Reinickendorf, Berlin;;2 Rooms;Qu‰kerstraﬂe, 13403, Berlin;58;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Furnished guest room with private bathroom right next to Schlosspark Pankow;;2 Rooms;Blankenburger Straﬂe, 13156, Berlin;14;900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet and cosy flat in Moabit;;2 Rooms;Stephanstraﬂe, 10559, Berlin;50;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and fashionable apartment in Steglitz;;2 Rooms;Steglitzer Damm, 12169, Berlin;69;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming 1-room apartment in an old building in Spengelkiez - Super connected right next to Charite and BHT;;1 Room;Sprengelstraﬂe, 13353, Berlin;38;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome, neat apartment in Prenzlauer Berg. Apartment number s in a calm neighborhood. Access to U2 and M2;;1 Room;Metzer Straﬂe, 10405, Berlin;64;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful flat in Lichterfelde, Berlin;;2 Rooms;Bassermannweg, 12207, Berlin;59;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern studio in City West;;1 Room;Nordhauser Straﬂe, 10589, Berlin;37;1280;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome loft located in Wilmersdorf;;1 Room;Babelsberger Straﬂe, 10715, Berlin;54;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic & great studio in Lichtenberg,quiet street;;2 Rooms;K¸renzer Straﬂe, 12681, Berlin;45;1290;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;A perfect place to start your stay in Berlin! A large and modern 600m2 loft. Private room flooded with light.;;2 Rooms;Mˆllendorffstraﬂe, 10367, Berlin;600;850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect and great studio loft located in Prenzlauer Berg;;1 Room;Danziger Straﬂe, 10405, Berlin;37,5;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet, Brand-New, Centrally Located: Bright 2-Room Apartment in Tiergarten-Mitte;;2 Rooms;Wiclefstraﬂe, 10551, Berlin;55;1680;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;moderne und ruhige Wohnung in Mitte/Tiergarten;;2 Rooms;L¸tzowstraﬂe, 10785, Berlin;45;1780;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright 1-Bedroom Apartment with Balcony, Workspace & Parking in Berlin-Zehlendorf (43m≤);;1 Room;M¸hlenstraﬂe, 14167, Berlin;43;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Big Studio Apartment 13 min from Warschauer Straﬂe;;1 Room;Marzahner Chaussee, 12681, Berlin;35;1250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;City Appartment in awesome area near castle Charlottenburg 2 Rooms;;2 Rooms;Otto-Suhr-Allee, 10585, Berlin;50;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fashionable apartment in Kreuzberg (Berlin);;2 Rooms;Sorauer Straﬂe, 10997, Berlin;33;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful loft with 4 m high ceiling and large outdoor terrace;;2 Rooms;Anton-Saefkow-Platz, 10369, Berlin;60;1599;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Sonne und Beton;;1 Room;Beusselstraﬂe, 10553, Berlin;40;1300;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely & modern apartment close to city center;;2 Rooms;Sch¸tzenstraﬂe, 12526, Berlin;39;1100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming designer flat in a top location: Welcome to your new home in Kˆpenick!;;1 Room;Gr¸nstraﬂe, 12555, Berlin;40;1100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;With love for detail: Charming and cozy Apartment in Berlin Steglitz;;2 Rooms;Halskestraﬂe, 12167, Berlin;54;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Compact & Comfortable Apartment Near City Center;;2 Rooms;Chausseestraﬂe, 10115, Berlin;44;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely 2 rooms suite in Schˆneberg (Berlin);;2 Rooms;Poschingerstraﬂe, 12157, Berlin;47;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect, neat loft in Berlin-Tempelhof;;4 Rooms;Theodorstraﬂe, 12099, Berlin;92;4206;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful, furnished 2.5 room apartment with balcony available in Berlin Charlottenburg;;2.5 Rooms;Breite Straﬂe, 14199, Berlin;52;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cosy apartment in the west of the city in a beautiful old building;;2 Rooms;Zillestraﬂe, 10585, Berlin;40;1390;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy apartment waterside in central location;;1 Room;Johanniterstraﬂe, 10961, Berlin;30;1000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming apartment in excellent location;;1 Room;Pettenkoferstraﬂe, 10247, Berlin;44;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect & fantastic apartment in Pankow;;1 Room;Schonensche Straﬂe, 13189, Berlin;18;950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;NEU renovierte helle Wohnung mit groﬂer Terrasse mˆbliert zentral Berlin Adlershof nahe Uni und S Bahn;;1 Room;Radickestraﬂe, 12489, Berlin;48;1160;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern and stylish one bedroom apartment in Berlin Kreuzberg;;2 Rooms;Baerwaldstraﬂe, 10961, Berlin;40;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming 1-room apartment in Neukˆlln;;1 Room;Harzer Straﬂe, 12059, Berlin;37;1165;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;2-room flat + EBK + parking space / Furnished Apartment+parking space;;2 Rooms;Brucknerstraﬂe, 12247, Berlin;48;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Neat and cozy studio (Charlottenburg);;1 Room;Leibnizstraﬂe, 10625, Berlin;34;1250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful Apartment in the heart of Friedrichshain;;2 Rooms;Voigtstraﬂe, 10247, Berlin;43;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bachelors/Bachelorettes Paradise in North Pankow (3 or 6 months) - with Jaccuzi, Grill & Beamer;;1 Room;Friedrich-Engels-Straﬂe, 13156, Berlin;40;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, cozy home in Charlottenburg;;2 Rooms;Rognitzstraﬂe, 14057, Berlin;58;1680;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome and spacious home in Wittenau, Berlin;;1 Room;Holl‰nderstraﬂe, 13407, Berlin;38;1300;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Untervermietung;;2 Rooms;Lindenfelser Weg, 14163, Berlin;45;1380;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Authetic, Quiet little Apt, Mitte's nicest Area;;1 Room;Fehrbelliner Straﬂe, 10119, Berlin;32;1440;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New Building! Fully furnished & gorgeous apartment in Berlin Wedding;;1 Room;Gerichtstraﬂe, 13347, Berlin;23;999;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely studio (Prenzlauer Berg);;2 Rooms;Winsstraﬂe, 10405, Berlin;68;2170;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Mˆbilierte 2-Zimmerwohnung im modernen Stil;;2 Rooms;Eilertstraﬂe, 14165, Berlin;82;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming home in Steglitz;;2 Rooms;Rugestraﬂe, 12165, Berlin;56;1550;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New renovated Flat on ancient and listed Richardplatz - a dream land within the upcoming and hip Neukˆlln area;;2 Rooms;Richardstraﬂe, 12043, Berlin;65;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cosy apartment with amazing view on the TV tower;;2 Rooms;Holzmarktstraﬂe, 10179, Berlin;47;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and stylish studio with semi-separated sleeping area in charming Schˆneberg;;2 Rooms;Crellestraﬂe, 10827, Berlin;49;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Urban Oasis - In the heart of Berlin!;;2 Rooms;Neue Gr¸nstraﬂe, 10179, Berlin;36;1550;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern and stylish studio apartment with balcony in central Mitte;;1 Room;Gartenstraﬂe, 10115, Berlin;44;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming fully furnished Studio Apartment in Lichtenberg;;1 Room;Einbecker Straﬂe, 10315, Berlin;35;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Top Studio Apartment nahe Hauptbahnhof/Rosenthaler Platz;;1 Room;Elisabethkirchstraﬂe, 10115, Berlin;20;1250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Design Meets Waterfront Living ñ Stylish 1-Bedroom Apartment with Balcony & Full Amenities;;2 Rooms;Charlottenburger Ufer, 10587, Berlin;60;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming, neat studio in Steglitz, Berlin;;2 Rooms;Rugestraﬂe, 12165, Berlin;56;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxury 2-Room Apartment with Balcony near Ku'damm;;2 Rooms;Pfalzburger Straﬂe, 10717, Berlin;56;1799;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous loft in Prenzlauer Berg;;2 Rooms;Korsˆrer Straﬂe, 10437, Berlin;62;3580;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious, modern flat near Spree river with parking spot;;2 Rooms;Stralauer Allee, 10245, Berlin;63;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely apartment in Ku'damm;;2 Rooms;Karlsruher Straﬂe, 10711, Berlin;60;1899;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome & neat home in Karow;;1 Room;Blankenburger Chaussee, 13125, Berlin;32;1000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming 1-Room Apartment in Dahlem, Zehlendorf;;1 Room;Clayallee, 14169, Berlin;41;1590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome and great studio in the green part of berlin;;2 Rooms;Sulzer Straﬂe, 13129, Berlin;75;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New and great studio in Neukˆlln, Berlin;;1 Room;Flughafenstraﬂe, 12049, Berlin;21;1150;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;cosy & clean apartment centrally located;;2 Rooms;Zimmermannstraﬂe, 12163, Berlin;60;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;1 Double bed;;2 Rooms;Berlichingenstraﬂe, 10553, Berlin;50;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful and bright suite 1.5 rooms in Prenzlauer Berg;;1.5 Rooms;Cotheniusstraﬂe, 10407, Berlin;55;1999;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Kleines mˆbeliertes Studio Apartment mitten in Pankow mit eigener Terasse;;1 Room;Schonensche Straﬂe, 13189, Berlin;16;900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gehobene Wohnwohnung mit groﬂem Balkon in der N‰he der Ku'damm-Straﬂe;;1 Room;Eisenzahnstraﬂe, 10709, Berlin;30;1550;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Great, nice studio located in Steglitz;;1 Room;Berlinickestraﬂe, 12165, Berlin;50;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Moderne Maisonette-Wohnung mit Balkon und hochwertiger Ausstattung;;2 Rooms;M¸hsamstraﬂe, 10249, Berlin;60;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and cozy flat in Prenzlauerberg;;2 Rooms;Ystader Straﬂe, 10437, Berlin;55;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New suite in Schmargendorf Grunewald;;3 Rooms;Trabener Straﬂe, 14193, Berlin;42;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cute & gorgeous Appartement in Schˆneberg;;2 Rooms;Hauptstraﬂe, 10827, Berlin;60;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful and amazing home located in Neukˆlln, Berlin;;3 Rooms;Schinkestraﬂe, 12047, Berlin;65;1900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy and new studio in Kreuzberg;;2 Rooms;Gabriele-Tergit-Promenade, 10963, Berlin;61;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modernity & Location: Your Perfect Berlin Home in Prenzlauer Berg Proximity;;2 Rooms;Goethestraﬂe, 13086, Berlin;65;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect and awesome apartment in top central Friedrichshain;;2 Rooms;Friedenstraﬂe, 10249, Berlin;47;1590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely, amazing suite in Wilmersdorf;;2 Rooms;Uhlandstraﬂe, 10717, Berlin;65;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy & charming suite in Wilmersdorf;;2 Rooms;Fasanenstraﬂe, 10719, Berlin;50;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy studio in a central location;;1 Room;Otto-Braun-Straﬂe, 10178, Berlin;18;1757;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic beautifully furnished 1 bedroom apartment with unique view on the Spree;;2 Rooms;Stralauer Platz, 10243, Berlin;68;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxuriˆs mˆblierte 2-Zi-Wohnung in Berlin-Friedrichshain !;;2 Rooms;Kinzigstraﬂe, 10247, Berlin;40;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely & great apartment located in Moabit;;3 Rooms;Bandelstraﬂe, 10559, Berlin;65;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing loft in Schmargendorf, Berlin;;2 Rooms;Helene-Jacobs-Straﬂe, 14199, Berlin;60;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cosy chic in Kreuzberg;;2 Rooms;Gitschiner Straﬂe, 10969, Berlin;69;1990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful light-flooded 3-room apartment with balcony centrally located in Schˆneberg (Berlin);;2 Rooms;Wartburgstraﬂe, 10825, Berlin;104;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, fully furnished apartment located in Wilhelmsruh;;2 Rooms;Hauptstraﬂe, 13158, Berlin;50;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Apartment with underground parking space;;2 Rooms;Waldemarstraﬂe, 13156, Berlin;65;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome, quiet home;;2 Rooms;Neue Gr¸nstraﬂe, 10179, Berlin;40;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming studio in Prenzlauer Berg;;2 Rooms;Gleimstraﬂe, 10437, Berlin;67;1980;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome and Beautiful apartment in Berlin Mitte;;2 Rooms;Brunnenstraﬂe, 10115, Berlin;60;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Nice loft in Nuthetal;;2 Rooms;Anna-Seghers-Straﬂe, 14558, Nuthetal;66;1980;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Nice & perfect flat in Charlottenburg;;2 Rooms;Brandenburgische Straﬂe, 10707, Berlin;61;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cute and spacious home in Mitte, Berlin;;2 Rooms;Kastanienallee, 10119, Berlin;65;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Apartment not far from the Spree;;1 Room;Edisonstraﬂe, 12459, Berlin;36;1100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming loft in Prenzlauer Berg;;2 Rooms;Gleimstraﬂe, 10437, Berlin;68;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming and cozy apartment in Schˆnefeld;;2 Rooms;Rathausgasse, 12529, Schˆnefeld;56;1725;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Your new home! - New build apartment in Berlin-Weiﬂensee;;2 Rooms;Romain-Rolland-Straﬂe, 13089, Berlin;50;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fully Furnished, designer lighting and furnishings, one bedroom with a large living and kitchen area (Prenzlauer Berg);;2 Rooms;Wisbyer Straﬂe, 10439, Berlin;60;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fashionable & gorgeous flat near school (Berlin);;2 Rooms;Sulzer Straﬂe, 13129, Berlin;75;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic and appartement studio in Kˆpenick for 2;;1 Room;Puchanstraﬂe, 12555, Berlin;40;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous, fashionable flat on two levels;;2 Rooms;Marienstraﬂe, 10117, Berlin;80;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect bed room on the borders of Marzahn Lichtenberg;;1 Room;Zur Alten Bˆrse, 12681, Berlin;120;650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovingly furnished apartment in Reinickendorf.;;3 Rooms;Scharnweberstraﬂe, 13405, Berlin;100;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant apartment in Prenzlauer Berg with home cinema;;2 Rooms;Immanuelkirchstraﬂe, 10405, Berlin;55;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious and pretty flat in Prenzlauer Berg/Mitte;;3 Rooms;Schwedter Straﬂe, 10435, Berlin;67;1995;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Great and cozy maisonette apartment;;2 Rooms;Gitschiner Straﬂe, 10969, Berlin;71;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Iconic Architecture - Flat in Niemeyer Building;;3 Rooms;Altonaer Straﬂe, 10557, Berlin;64;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Awesome and neat apartment (Charlottenburg);;2 Rooms;Helmholtzstraﬂe, 10587, Berlin;65;1990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Old building * Kreuzberg * Bergmann Kiez * stylish & luxury Appartement * U Station Mehringdamm * near Tempelhof Field *;;2 Rooms;Kreuzbergstraﬂe, 10965, Berlin;52;1900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful apartment in charming location next to Kurf¸rstendamm;;2 Rooms;Bleibtreustraﬂe, 10707, Berlin;64;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet, nicely furnished apartment in Wilmersdorf in a prime location;;2 Rooms;Marienbader Straﬂe, 14199, Berlin;55;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet and fashionable sunny apartment in Prenzlauer Berg with nice balcony;;2 Rooms;Schivelbeiner Straﬂe, 10439, Berlin;60;1995;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;A stylish apartment in Mitte;;2 Rooms;Strelitzer Straﬂe, 10115, Berlin;67;2220;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright spacious flat in Central Location - Linienstraﬂe, 10119 Berlin;;2 Rooms;Linienstraﬂe, 10119, Berlin;68;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and cozy apartment, perfect for couples and singles alike, in the midst of beautiful Winskiez with a beautiful view of the Alex;;2 Rooms;Jablonskistraﬂe, 10405, Berlin;60;1900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious and neat studio located in Neukˆlln;;2 Rooms;Hobrechtstraﬂe, 12047, Berlin;40;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet location in the center of Stahnsdorf;;4 Rooms;Wilhelm-K¸lz-Straﬂe, 14532, Stahnsdorf;90;750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful apartment in nice area;;1 Room;Otto-Braun-Straﬂe, 10178, Berlin;23;2131;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Chic serviced apartment at Alexanderplatz;;1 Room;Otto-Braun-Straﬂe, 10178, Berlin;21;2007;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet, Charming suite in Friedrichshain;;3 Rooms;Straﬂmannstraﬂe, 10249, Berlin;88;2250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Skyview central;;2 Rooms;Chausseestraﬂe, 10115, Berlin;60;2660;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful and charming studio in Schˆneberg;;2 Rooms;Else-Lasker-Sch¸ler-Straﬂe, 10783, Berlin;60;1799;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Feel-good oasis Adlershof;;2 Rooms;Hoffmannstraﬂe, 12489, Berlin;66;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Exclusive, High-Quality 3-Room Apartment (64 m≤) ñ Modernized, Central & Office-Ready;;3 Rooms;Duisburger Straﬂe, 10707, Berlin;64;2199;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely & fashionable apartment with nice city view;;2 Rooms;Lehmbruckstraﬂe, 10245, Berlin;70;1560;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely studio located in Adlershof;;1 Room;Rudower Chaussee, 12489, Berlin;30;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Ein ca.25 sq.m Zimmer in einer 2,5 Zimmer Wohnung in Berlin C-zone, Falkensee (EBK, voll mˆbliert) - mit ANMELDUNG!;;5 Rooms;Veltener Straﬂe, 14612, Falkensee;73;965;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;charming apartment in the center of Berlin;;2 Rooms;Am Kˆllnischen Park, 10179, Berlin;56;1930;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Brand new apartment, coner bright suite (Heinersdorf);;2 Rooms;Prenzlauer Promenade, 13089, Berlin;56;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and nice studio (Kreuzberg);;2 Rooms;Kurf¸rstenstraﬂe, 10785, Berlin;70;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish, Bright Apartment with Panoramic Views over West Berlin in Friedenau;;2 Rooms;Hauptstraﬂe, 12159, Berlin;61;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Designer Loft with Big Rooftop and Fully Equipped Office in Berlin-Mitte;;3 Rooms;Rosa-Luxemburg-Straﬂe, 10178, Berlin;150;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Premium flat with stylish furnishing in top area (Prenzlauer Berg);;2 Rooms;Zelterstraﬂe, 10439, Berlin;70;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Great, amazing loft in Staaken;;2 Rooms;Nordenhamer Straﬂe, 13581, Berlin;48;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and quiet 3-room flat in Schˆneberg;;3 Rooms;Ebersstraﬂe, 10827, Berlin;74;1600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stunning views in the historic and modern center of Berlin;;2 Rooms;Leipziger Straﬂe, 10117, Berlin;51;1790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect home with private roof terrace;;1 Room;Heinersdorfer Straﬂe, 13086, Berlin;57;2250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Rooftop studio 10m≤ with terrass;;2 Rooms;Amsterdamer Straﬂe, 13347, Berlin;10;1500;;;
